"","SEEM_WT1","SEEM_WT2","SEEM_WT3","SEDM_WT1","SEDM_WT2","SEDM_WT3"
"9030624G23Rik",3.07324055346234,3.17867836127707,3.11127849188117,3.14542292081054,3.1612391917956,3.12530004561756
"9030625G05Rik",0,0,0,0,0,0
"9130001E16Rik",0,0,0,0,0,0
"9130002K18Rik",5.79481096380792,5.78173719588736,5.6787286625447,5.770042184888,5.87614089270571,5.84808023739023
"9130004C02Rik",4.24197338822757,4.24871090756947,4.26409689900068,4.30157182720572,4.25686338369962,4.28279015988526
"9130008F23Rik",4.78573619578951,4.65029564437629,4.69796159040097,4.62354917489729,4.66382121644937,4.60406286056562
"9130015A21Rik",-1.96788967589695,-1.96792029636471,-1.96369355357209,-1.96782597465554,-1.96769765134877,-1.96783581696244
"9130015G15Rik",0,0,0,0,0,0
"9130015L21Rik",0,0,0,0,0,0
"9130019P16Rik",4.24599261116488,4.25988967627811,4.19716999691694,4.12308142239493,4.12107497739541,4.13217537319389
"9130023H24Rik",7.64495040825977,7.66951618295864,7.82787166744803,7.66545054449183,7.68110366737923,7.74586632987795
"9130024F11Rik",1.65695746458212,1.67609316652521,1.63601797293592,1.61639279273915,1.66040613663046,1.64767045454044
"9130204K15Rik",-1.48889249470694,-1.48122296711983,-1.48900353004062,-1.48877690591206,-1.48854405744544,-1.48106967540864
"9130209A04Rik",0,0,0,0,0,0
"9130213A22Rik",4.18753852935465,4.19400234048365,4.19150072891594,4.15534274066271,4.14468238783756,4.22783423873028
"9130214F15Rik",0,0,0,0,0,0
"9130221F21Rik",0,0,0,0,0,0
"9130221H12Rik",0,0,0,0,0,0
"9130227L01Rik",-1.48894167612439,-1.48899827141267,-1.48905477591943,-1.47308649597217,-1.48858676042725,-1.48884212957437
"9130230L23Rik",1.41481946329111,1.39410191794066,1.38368358971836,1.45630940864182,1.41752643520822,1.40520239786375
"9130401M01Rik",8.71174918461326,8.45444656692958,8.6132233142913,8.53204664464611,8.57279767427839,8.62038260792251
"9130410C08Rik",0,0,0,0,0,0
"9130604C24Rik",3.04856319062993,3.01720226959028,3.00627894730301,3.13929306629713,3.09664400210116,3.138723994086
"9230009I02Rik",0,0,0,0,0,0
"9230020A06Rik",0,0,0,0,0,0
"9230102K24Rik",0,0,0,0,0,0
"9230104M06Rik",-0.60405525559747,-0.61437736005631,-0.60431782916074,-0.614280451896587,-0.61414616532499,-0.593455933631552
"9230105E05Rik",0.210348629754486,0.220314012421228,0.210038141987605,0.210675305418349,0.211343721951041,0.210624604830545
"9230110K08Rik",2.65427036535263,2.63371043442764,2.67142520567624,2.66622171407563,2.62882239720903,2.63586346359238
"9230112D13Rik",-1.96797118042059,-1.96800510503957,-1.96803897524184,-1.96790060539346,-1.96304172862402,-1.96791150975043
"9230112J17Rik",3.73446858851552,3.75071488873276,3.75753654468505,3.68052889417786,3.72710973536965,3.67012603641283
"9230114K14Rik",5.54478364356101,5.51661072089889,5.5934766499542,5.60111623069718,5.54488589560572,5.56921272073847
"9230116L04Rik",0.738865492987363,0.738683851608535,0.728312947421137,0.77043875988415,0.761765096172678,0.739187246273733
"9230116N13Rik",4.16242984030725,4.09648230889556,4.12184013522822,4.16780016398181,4.12136329172588,4.13965028549634
"9230117E06Rik",-0.589751871109644,-0.600106355017718,-0.600137932010378,-0.589474178877879,-0.599871428787437,-0.579119359157504
"9330020H09Rik",6.55433635310304,6.65583986409746,6.61386526043757,6.55898686500728,6.61204672820608,6.5687022744684
"9330102E08Rik",2.68125870007408,2.68003633819341,2.60106789740875,2.62383752862533,2.63740083253257,2.65393986806772
"9330104G04Rik",3.69626948886167,3.73243761745508,3.70267898124895,3.78470095547764,3.73625254762343,3.72806348325281
"9330111N05Rik",-1.96792902661882,-1.96796124128279,-1.96799340427291,-1.96338304581524,-1.96772700467906,-1.96787236362168
"9330117O12Rik",0,0,0,0,0,0
"9330133O14Rik",7.92884942472224,8.04196457661089,7.95019580463518,8.15063524989398,8.07478767511871,8.1045126563942
"9330136K24Rik",4.5524391222361,4.52343158531775,4.58765487020229,4.48685124639679,4.54496813460338,4.49526756713262
"9330151L19Rik",6.89834910870538,6.83344205288213,7.14836196022396,7.31127656314901,7.33862820225771,7.36380971211776
"9330154J02Rik",1.49503970792741,1.48449541860485,1.47405462640455,1.5468164762498,1.5187363018065,1.50601621761794
"9330158H04Rik",0,0,0,0,0,0
"9330159F19Rik",0,0,0,0,0,0
"9330159H11Rik",0,0,0,0,0,0
"9330159M07Rik",6.80035790137797,7.00187483153585,6.86457814254314,7.26534711192927,7.45547165110617,7.48772463197498
"9330162012Rik",2.90773443400625,2.93629893467628,2.92556829725582,2.94963886237562,2.95477619364179,2.9393806796586
"9330162B11Rik",0,0,0,0,0,0
"9330175E14Rik",4.07938229772453,4.04066737094547,4.1008644563571,4.03759348001508,4.11333981115469,3.99816749654425
"9330175M20Rik",0,0,0,0,0,0
"9330178D15Rik",0,0,0,0,0,0
"9330179D12Rik",2.61055846483858,2.68867592673556,2.62957461112028,2.65279028141553,2.67732362780255,2.67247583456586
"9330182O14Rik",0,0,0,0,0,0
"9330188P03Rik",0,0,0,0,0,0
"9330198I05Rik",1.71865196602223,1.72796826137046,1.72733350026085,1.67819678021785,1.70071064767287,1.71961782648855
"9330198N18Rik",-1.96792586607398,-1.96795795261907,-1.96798998769583,-1.96785911488092,-1.96772464758272,-1.96340827834582
"9330199G10Rik",0,0,0,0,0,0
"9430014N10Rik",0,0,0,0,0,0
"9430015G10Rik",9.3066329142557,9.26040183254729,9.33084571044529,9.3628421945883,9.45811570439348,9.52414733850271
"9430018G01Rik",-1.96788967589695,-1.96792029636471,-1.96369355357209,-1.96782597465554,-1.96769765134877,-1.96783581696244
"9430019J16Rik",0,0,0,0,0,0
"9430021M05Rik",0,0,0,0,0,0
"9430024E24Rik",0,0,0,0,0,0
"9430037G07Rik",2.60367885143551,2.57281813944194,2.61167637577851,2.58501720332113,2.58793288651752,2.67377851024893
"9430038I01Rik",6.07906808942847,5.99062715219594,5.97727186011237,6.05251473075815,5.984550921489,6.15586908301653
"9430041J12Rik",-0.249092958476881,-0.249134162914597,-0.249175085814489,-0.227881253723315,-0.226844868526527,-0.238438339514738
"9430053O09Rik",0,0,0,0,0,0
"9430060I03Rik",5.6478905640353,5.71460038042451,5.68772796241958,5.67431573700644,5.69775196427543,5.53768965881957
"9430062P05Rik",-1.96792586607398,-1.96795795261907,-1.96798998769583,-1.96785911488092,-1.96772464758272,-1.96340827834582
"9430065F17Rik",1.31750843715137,1.2865998273069,1.32655975190437,1.29753902796405,1.32015599482601,1.32848053451494
"9430069I07Rik",0.414916330741818,0.404520546135529,0.40435774853617,0.415467392085278,0.405731510158358,0.404974862746049
"9430078G10Rik",7.23235253501504,7.21701376740675,7.12628919201772,7.50161716924252,7.29339337993655,7.34956185548377
"9430078K24Rik",0,0,0,0,0,0
"9430083A17Rik",1.92670494185172,1.93623007194034,1.92575330473406,1.94820261924604,1.94045833859461,1.93781701495309
"9430083M05Rik",1.40599870168615,1.42577252009097,1.40534705703149,1.40668413312115,1.45071094190229,1.38554228255843
"9430085M18Rik",0,0,0,0,0,0
"9430091E24Rik",6.36424301861928,6.26896191954141,6.3936929562757,6.59629682807996,6.49627096447836,6.44164249405647
"9430097D07Rik",-0.0552793053707681,-0.0152532908273995,-0.0453055678755987,-0.0447080894779765,-0.0549860555132573,-0.0551979878569227
"9530002B09Rik",0,0,0,0,0,0
"9530014B07Rik",0,0,0,0,0,0
"9530018F02Rik",7.50908715174515,7.57898490840579,7.60211049676757,7.44016177936943,7.37009945064599,7.44116028505015
"9530020I12Rik",0,0,0,0,0,0
"9530026F06Rik",0,0,0,0,0,0
"9530026P05Rik",-1.96354402621541,-1.96794014495501,-1.96797148761798,-1.96784344351928,-1.96771188262931,-1.96785353414652
"9530027J09Rik",7.52060337575453,7.55640701045445,7.28370409217174,7.29800930783323,7.25937082651813,7.47841545548878
"9530034E10Rik",0,0,0,0,0,0
"9530036M11Rik",0.566284851297032,0.555887068413293,0.585908920163228,0.577078797816302,0.56737916381256,0.576990895180755
"9530036O11Rik",0,0,0,0,0,0
"9530047P18Rik",0,0,0,0,0,0
"9530051G07Rik",0,0,0,0,0,0
"9530052C20Rik",3.62717519911276,3.62536088524248,3.58628472499831,3.6590448177921,3.58847807069149,3.59187533342354
"9530052E02Rik",4.59863828185323,4.64960857695448,4.65515355301476,4.77771273053667,4.67239539521375,4.66706077484716
"9530057J20Rik",-1.48124405486746,-1.48890730242453,-1.48135341475717,-1.48873873394743,-1.48850939899804,-1.48875632377589
"9530059O14Rik",0,0,0,0,0,0
"9530062K07Rik",3.39966667380253,3.3886657163285,3.34898913379404,3.35368769688428,3.41966459219369,3.41202555383052
"9530068E07Rik",12.1153198969547,12.084412331861,12.1048810979402,12.1160929931936,12.1287608606578,12.1053127322936
"9530080O11Rik",3.37148934630729,3.36049220514532,3.3205653113384,3.38429016751601,3.40095931290612,3.36438285354668
"9530082P21Rik",8.2044384723906,8.27535224944314,8.26750877533062,8.11406119842134,8.25398983398289,8.17368724139451
"9530091C08Rik",0,0,0,0,0,0
"9630001P10Rik",0,0,0,0,0,0
"9630002D21Rik",0,0,0,0,0,0
"9630009A06Rik",0,0,0,0,0,0
"9630013A20Rik",0,0,0,0,0,0
"9630013D21Rik",1.59057450357321,1.54986828982887,1.5596932888365,1.59188751795177,1.55165320496272,1.5815458107544
"9630013K17Rik",4.11134667383785,4.19722771127848,4.12501951347091,4.10648711190119,4.1056611640822,4.12457705563125
"9630015K15Rik",-0.590324609988987,-0.610867857022934,-0.610899097123173,-0.610770426580653,-0.610635422988716,-0.589915346207536
"9630025H16Rik",1.4258815694869,1.40529807177424,1.39489594377892,1.4063083502327,1.41850427868809,1.42680068101774
"9630028B13Rik",-1.96792902661882,-1.96796124128279,-1.96799340427291,-1.96338304581524,-1.96772700467906,-1.96787236362168
"9630028H03Rik",0,0,0,0,0,0
"9630028I04Rik",5.28680587314855,5.21238516733905,5.35487758374814,5.8183941628563,5.81460295746017,5.80978523605916
"9830107B12Rik",7.99087808632293,7.94329501612473,7.87895885247988,8.50700708429009,8.68786651153308,8.53548712472241
"9830132P13Rik",-1.48894167612439,-1.48899827141267,-1.48905477591943,-1.47308649597217,-1.48858676042725,-1.48884212957437
"9830166K06Rik",5.80099344041497,5.69883728827051,5.66632794191988,6.32066499294091,6.28540317517968,6.27849794000237
"9930012K11Rik",6.35506667510626,6.1960472249068,6.27306246822871,6.24464699743839,6.23301013532214,6.23564886975854
"9930014A18Rik",7.55406540930722,7.38362745642256,7.49630440735392,7.24271842011512,7.23937031737818,7.1606674324293
"9930038B18Rik",0,0,0,0,0,0
"9930111H07Rik",0,0,0,0,0,0
"9930111J21Rik1",6.18318148844662,6.39772471802691,6.23687668955281,6.35009157416853,6.40130360866337,6.10707797103934
"9930111J21Rik2",0.991878498870773,1.00185930227109,0.991486343868139,1.02343784210474,1.01484179844714,0.992227008712875
"A030001D20Rik",4.87889216061417,4.78697705800578,4.76566520326061,4.97002515419838,4.92830250715478,5.00812243278638
"A030010E16Rik",1.30039527358689,1.28987235634729,1.3398195705049,1.31136914438678,1.3658136803595,1.29020547338955
"A130010J15Rik",7.42477131280363,7.46162736185665,7.48401816730232,7.37862426030212,7.45769927352124,7.53917678260586
"A130014A01Rik",4.79335522382211,4.92817500517061,4.97853543949786,5.12077346731177,5.25008377245508,5.18912900741291
"A130030D18Rik",0,0,0,0,0,0
"A130051J06Rik",6.55595293045296,6.5776810191187,6.62671399525448,6.6444361105614,6.56275538286769,6.61249276792002
"A130071D04Rik",2.7559864260141,2.75509266991984,2.78300135053552,2.75785961076996,2.77213046649104,2.76759537635409
"A1bg",0,0,0,0,0,0
"A1cf",-1.01969012196872,-1.02987009215254,-1.01007085029963,-1.0296934065258,-1.02938660458139,-1.029716938018
"A230001M10Rik",0,0,0,0,0,0
"A230004M16Rik",0,0,0,0,0,0
"A230006K03Rik",0,0,0,0,0,0
"A230009B12Rik",0,0,0,0,0,0
"A230020J21Rik",6.63010928669687,6.62722382366511,6.54371876750963,6.61892956629751,6.56760864784203,6.51224850034021
"A230028O05Rik",-0.0232687274647465,-0.0335858407778364,-0.0237574482542368,-0.0331320445603974,-0.0434136100170471,-0.0436274730938879
"A230045G11Rik",7.79855278927548,7.61113458887245,7.7147989107893,7.70511600988988,7.66215549670301,7.78305781349902
"A230051N06Rik",0,0,0,0,0,0
"A230054N11Rik",0,0,0,0,0,0
"A230056J06Rik",-0.592141180083717,-0.592173289511492,-0.582061188550306,-0.592073844767987,-0.580947822015062,-0.571140975114703
"A230056P14Rik",6.03773720334107,6.13771991109446,6.18990909535004,6.21260495206172,6.28238927395073,6.20372768824198
"A230057D06Rik",0,0,0,0,0,0
"A230070E04Rik",0,0,0,0,0,0
"A230072C01Rik",6.60774256384653,6.68335799770396,6.86067983704363,6.64976188263075,6.78756326789084,6.7755346833062
"A230072E10Rik",1.93558193605979,1.95384305628242,1.86476289461964,1.90714279195885,1.8772415141527,1.88639224619415
"A230072I06Rik",0,0,0,0,0,0
"A230077H06Rik",0,0,0,0,0,0
"A230083G16Rik",2.93241526352517,2.97201343957071,2.98080238793485,3.04373580414661,3.03047326956896,3.0045827410656
"A230087F16Rik",1.36970335997472,1.36938244429744,1.41772980876831,1.38069203518965,1.34997112405497,1.37027183741823
"A230098N10Rik",1.93416956770178,1.9335974412836,1.91312868694641,1.94556421931623,1.92712004420511,1.94534759538767
"A230103J11Rik",8.00867173264838,7.97186751449679,7.87733534353436,8.11789911862299,7.9324875411136,7.97930214786398
"A230103O09Rik",0,0,0,0,0,0
"A230107N01Rik",1.18339868834861,1.21374238611723,1.21333905486154,1.1941879081004,1.20596975624944,1.23521626317181
"A230108P19Rik",-1.48121682129524,-1.4812718430122,-1.48897671623258,-1.48875229671473,-1.48852171340949,-1.48876998229121
"A2m",0,0,0,0,0,0
"A2ml1",0,0,0,0,0,0
"A330001L22Rik",5.1031568502199,5.1084990093839,5.06893171475161,5.39334146497235,5.32513111812046,5.3479879239336
"A330008L17Rik",0,0,0,0,0,0
"A330009N23Rik",2.80542014729438,2.87025900133423,2.84124156125612,2.75638330888892,2.79079823604312,2.77687773879328
"A330015K06Rik",-0.285805361220004,-0.275852036607722,-0.296174715907643,-0.296015067744847,-0.295847557668039,-0.275191586710027
"A330023F24Rik",5.04608578521512,5.0337136733626,4.95887719043505,5.20990178968167,5.22239109028519,5.16943889981371
"A330032B11Rik",-1.48900455080308,-1.48906246686561,-1.48912029002804,-1.4808317103607,-1.48058899752175,-1.48890268111761
"A330032P22Rik",0,0,0,0,0,0
"A330033J07Rik",0,0,0,0,0,0
"A330035P11Rik",4.85765035257306,4.879319176572,4.82510731824432,4.87361979398577,4.86183114507304,4.9472380658289
"A330040F15Rik",2.84049331667269,2.92852312612711,2.86945684571905,2.92300316095361,2.90797270034981,2.91277332818976
"A330041J22Rik",1.30048750207675,1.30017066400727,1.28979413333298,1.30115182302276,1.29162330431162,1.35171798978223
"A330048O09Rik",0,0,0,0,0,0
"A330049N07Rik",0,0,0,0,0,0
"A330069E16Rik",2.74971576737995,2.70878943529576,2.80478960745522,2.73117914969714,2.78646538210797,2.77127203074534
"A330069K06Rik",0,0,0,0,0,0
"A330070K13Rik",0,0,0,0,0,0
"A330074K22Rik",2.68196860811544,2.67120334480224,2.69018705216592,2.73353268662223,2.73882406084725,2.67313409878212
"A330076C08Rik",0,0,0,0,0,0
"A330076H08Rik",0,0,0,0,0,0
"A330093E20Rik",-1.48121682129524,-1.4812718430122,-1.48897671623258,-1.48875229671473,-1.48852171340949,-1.48876998229121
"A330094K24Rik",0,0,0,0,0,0
"A330102I10Rik",-1.96788967589695,-1.96792029636471,-1.96369355357209,-1.96782597465554,-1.96769765134877,-1.96783581696244
"A3galt2",2.10155837325884,2.10078362894616,2.1096116155281,2.06233989986601,2.0531716887843,2.08276438416426
"A430005L14Rik",8.67473268934611,8.72270913979876,8.78536388422182,8.60996979353994,8.69535185558947,8.777826646609
"A430010J10Rik",-1.96797118042059,-1.96800510503957,-1.96803897524184,-1.96790060539346,-1.96304172862402,-1.96791150975043
"A430018G15Rik",3.13115792116308,3.04920677016462,3.06923788658801,3.18262128719368,3.1597392870066,3.19155183434109
"A430027H14Rik",0,0,0,0,0,0
"A430033K04Rik",7.37449982728042,7.19411133414193,7.23182152572145,7.21105548287802,7.32889762498951,7.27617738888771
"A430035B10Rik",2.59152891150926,2.62086082796362,2.6003276629498,2.6235468926658,2.66850399189289,2.64325694727053
"A430046D13Rik",6.65274046435126,6.78462583738233,6.65938388385343,6.72357076909049,6.6998674271941,6.80428892260149
"A430048G15Rik",0,0,0,0,0,0
"A430057M04Rik",7.44499930082067,7.28253723138273,7.49573763030652,7.61208835361546,7.55572611042754,7.56370729190071
"A430060F13Rik",0,0,0,0,0,0
"A430078I02Rik",2.56754350060304,2.55682981793619,2.59505143834401,2.59929010885451,2.59339566061513,2.55869098579456
"A430085M09Rik",0,0,0,0,0,0
"A430088P11Rik",0.735385897125167,0.704576616275546,0.704498131049,0.746420379205111,0.705160388325999,0.736050900697018
"A430090L17Rik",0.748970671121707,0.708128469805758,0.718188852048412,0.729369752166178,0.719692584239293,0.729279213882309
"A430093F15Rik",-0.0149311971854419,-0.00473843396682099,0.00515795501559979,-0.0148307308166668,0.00723246159357606,-0.00432691658727898
"A430102A20Rik",-1.00251028703759,-1.00263386975497,-1.01278017034662,-1.00227999677437,-1.01231780217883,-1.0126536904378
"A430105J06Rik",4.46257048966342,4.43348153697356,4.52268267990608,4.39613925856287,4.37703295987569,4.43221860078002
"A430108G06Rik",0.989282003576272,0.988988154457491,0.988696307414621,0.968890216244465,0.991158613430674,1.01034247779145
"A4galt",5.08754283388036,5.06678747059603,4.99364567614968,5.25437782516157,5.15572694930436,5.13625235522074
"A4gnt",0,0,0,0,0,0
"A530001N23Rik",-1.96792586607398,-1.96795795261907,-1.96798998769583,-1.96785911488092,-1.96772464758272,-1.96340827834582
"A530006G24Rik",0,0,0,0,0,0
"A530010L16Rik",-1.96788967589695,-1.96792029636471,-1.96369355357209,-1.96782597465554,-1.96769765134877,-1.96783581696244
"A530013C23Rik",3.65096293622735,3.7253692485034,3.66752894210595,3.79541815032584,3.68031961145368,3.69284715030263
"A530016L24Rik",-1.96788967589695,-1.96792029636471,-1.96369355357209,-1.96782597465554,-1.96769765134877,-1.96783581696244
"A530020G20Rik",0,0,0,0,0,0
"A530021J07Rik",0,0,0,0,0,0
"A530040E14Rik",7.94217747805262,8.06040048030711,7.8782640361359,7.73140318425408,7.97561290124314,7.74839997726121
"A530046M15Rik",3.68756568853396,3.64670614075043,3.62544573674017,3.77655163104811,3.68765578648394,3.83781712750677
"A530053G22Rik",0,0,0,0,0,0
"A530064D06Rik",7.48311028767866,7.52779151657831,7.50242749493838,8.01193520659776,8.14446202073188,7.81731147902843
"A530065N20Rik",0,0,0,0,0,0
"A530072M11Rik",3.83786307873641,3.80739716337559,3.8058123466191,3.86088424422704,3.93623313974492,3.87901879272941
"A530076I17Rik",-0.252719266125962,-0.263126030428256,-0.253000881637098,-0.263000543356502,-0.240916923167017,-0.252468966539012
"A530088E08Rik",7.72819351785387,7.57168983849997,7.68656738806629,7.23399373515624,7.27799985622274,7.28850118666008
"A530095I07Rik",0,0,0,0,0,0
"A630001G21Rik",9.40296299776211,9.39161553981492,9.42707016414279,9.51281881110327,9.53999918513319,9.61723653490402
"A630001O12Rik",4.52790703000812,4.43815224103295,4.51308409920655,4.51764634086471,4.41854633775922,4.42681479821135
"A630010A05Rik",0,0,0,0,0,0
"A630012P03Rik",0,0,0,0,0,0
"A630019I02Rik",-1.006283130421,-1.01668007377155,-1.00653228749312,-1.01653340885044,-1.00575217395419,-1.01655760424364
"A630023A22Rik",0,0,0,0,0,0
"A630023P12Rik",-1.96354402621541,-1.96794014495501,-1.96797148761798,-1.96784344351928,-1.96771188262931,-1.96785353414652
"A630026N12Rik",6.27976690719727,6.30631915527684,6.29903056970136,6.56063162634135,6.45900533149855,6.42345897916366
"A630034I12Rik",6.81397997161656,6.68522692271287,6.55134771101864,7.02920985245233,7.07097473973189,7.09245208691438
"A630039O03Rik",-1.47349736086391,-1.48893644653597,-1.48899168117243,-1.48876603125722,-1.48853418376118,-1.48878381379624
"A630052C17Rik",6.70239809910811,6.77357764323575,6.67929918925088,6.85048995292729,6.85052101113529,6.80393979585416
"A630066F11Rik",5.28481255295584,5.40458702898046,5.49633477928757,5.46622255301315,5.45602857847999,5.43363515107193
"A630072L19Rik",7.39459631758053,7.45881564673841,7.31987393842877,7.33177370550433,7.19292233972344,7.27088563138531
"A630072M18Rik",8.31968427304865,8.34656676277636,8.37203487766548,8.3244520891711,8.32289297886706,8.34995152099629
"A630073D07Rik",0,0,0,0,0,0
"A630075F10Rik",0,0,0,0,0,0
"A630076J17Rik",-1.48889725081091,-1.48121393359247,-1.48900848578352,-1.48104247484298,-1.48854818706735,-1.48879934561345
"A630077J23Rik",0,0,0,0,0,0
"A630089N07Rik",5.844017133612,5.86441958834619,5.78363058856543,5.67084109305357,5.74120552277607,5.7319440042835
"A630095N17Rik",0,0,0,0,0,0
"A730004F24Rik",0,0,0,0,0,0
"A730006G06Rik",0,0,0,0,0,0
"A730008H23Rik",8.47457501546694,8.48850613987068,8.56055294178212,8.87642107502986,8.81701817238896,8.76407764887602
"A730009L09Rik",0,0,0,0,0,0
"A730013G03Rik",0,0,0,0,0,0
"A730017L22Rik",5.49285568259313,5.58593308166554,5.4987157410934,5.57306552851758,5.50693837159041,5.6083803050984
"A730018C14Rik",0,0,0,0,0,0
"A730020E08Rik",4.37441337315777,4.3816369759185,4.33149149908658,4.52521889320381,4.53963853861871,4.55772596308689
"A730020M07Rik",-1.96792586607398,-1.96795795261907,-1.96798998769583,-1.96785911488092,-1.96772464758272,-1.96340827834582
"A730032A03Rik",0,0,0,0,0,0
"A730035I17Rik",0,0,0,0,0,0
"A730036I17Rik",-0.0273951595966121,-0.0274427324194576,-0.0274899783574306,0.0244815868366364,-0.0270912889079761,-0.0167827221709719
"A730043L09Rik",0,0,0,0,0,0
"A730049H05Rik",0,0,0,0,0,0
"A730049N16Rik",0,0,0,0,0,0
"A730056A06Rik",0,0,0,0,0,0
"A730060N03Rik",0,0,0,0,0,0
"A730063M14Rik",4.24459074971821,4.14493559246555,4.15180845839546,4.16118029096817,4.13160778523634,4.17892437154588
"A730081D07Rik",7.94985266031754,7.74457113158843,7.87597918319937,7.57811888556691,7.53366561617336,7.41362915853913
"A730082K24Rik",0,0,0,0,0,0
"A730085K08Rik",3.9948904154863,4.03111899111455,4.10066412874241,4.09328594116154,4.14071237009171,4.00768494651539
"A730090N16Rik",2.41255390378171,2.37281150985329,2.42900901178165,2.35460197054642,2.34612325292691,2.34408455908491
"A730094K22Rik",0,0,0,0,0,0
"A730098A19Rik",0,0,0,0,0,0
"A730099G02Rik",0,0,0,0,0,0
"A830005F24Rik",1.6706673227606,1.64034714781529,1.649771627689,1.62091248932568,1.63285202844596,1.64157554959695
"A830008E24Rik",0.415800334578965,0.42603297525694,0.415670076663192,0.44745876571142,0.44901564026758,0.426493218140732
"A830009L08Rik",-1.48113999251945,-1.48896263124575,-1.48901840369951,-1.48879055664067,-1.48855645165541,-1.48104173566036
"A830011K09Rik",0,0,0,0,0,0
"A830012C17Rik",1.57250215261742,1.58248126245327,1.57201182439886,1.59397884578607,1.63820368153459,1.60413453526485
"A830018L16Rik",0,0,0,0,0,0
"A830019L24Rik",0,0,0,0,0,0
"A830019P07Rik",0,0,0,0,0,0
"A830021F12Rik",0,0,0,0,0,0
"A830021M18Rik",2.58344861583764,2.62248437690879,2.62153614064722,2.59500729286988,2.62952802964343,2.64488780276693
"A830029E22Rik",0,0,0,0,0,0
"A830031A19Rik",-0.276264039237981,-0.286610899701886,-0.276542832846053,-0.265555762182278,-0.286319702814047,-0.276016223657196
"A830035A12Rik",0,0,0,0,0,0
"A830035O19Rik",8.50077488668086,8.41566330424758,8.58596493187133,8.3503129609395,8.44246258394606,8.44618480044347
"A830036E02Rik",0,0,0,0,0,0
"A830049F12Rik",7.05446876692043,7.10520232961778,7.20288492233695,7.08543020451536,7.09505230959701,7.12304653479664
"A830052D11Rik",0.403120242749079,0.392720709613663,0.412832920031113,0.424249619065752,0.404167358082876,0.4034106599304
"A830082K12Rik",0,0,0,0,0,0
"A830082N09Rik",3.0387841916723,2.95220674132252,2.97056503351484,2.97513781285368,2.91638131816958,2.98461930449308
"A830092H15Rik",0,0,0,0,0,0
"A930001A20Rik",-1.96797118042059,-1.96800510503957,-1.96803897524184,-1.96790060539346,-1.96304172862402,-1.96791150975043
"A930001C03Rik",2.11562478923315,2.09527882242488,2.10429411932998,2.08722783373817,2.05742833049813,2.07680129132928
"A930002C04Rik",0,0,0,0,0,0
"A930003A15Rik",3.32883823481647,3.33660181662381,3.27832325426336,3.29293051971694,3.29811840798948,3.33158588197736
"A930003O13Rik",0,0,0,0,0,0
"A930004D18Rik",3.57250387356189,3.61990235998133,3.64622820395027,3.63451615149866,3.70017140620151,3.65310343872879
"A930005G22Rik",0,0,0,0,0,0
"A930005H10Rik",6.71395991522684,6.7289771849814,6.78822205585882,6.90104140433606,6.81093307254056,6.96922358851478
"A930006I01Rik",0,0,0,0,0,0
"A930006K02Rik",3.66588727358753,3.69377995254237,3.69225634732767,3.76548057223054,3.76479786812851,3.79217192037037
"A930007A09Rik",5.06719781397468,5.05497581603367,5.05114261523031,5.12504869879353,5.15147373778855,5.09088228260913
"A930007I19Rik",3.00621227532417,2.96592700803605,2.98460528847043,2.99885258431828,3.02414551872596,3.0083639142586
"A930009A15Rik",0,0,0,0,0,0
"A930011G23Rik",0,0,0,0,0,0
"A930012L18Rik",0,0,0,0,0,0
"A930013F10Rik",6.56183790398181,6.73582351625351,6.69400159120132,6.7126098817736,6.6388007373492,6.80894727058924
"A930015D03Rik",4.13316875113032,4.1578763750186,4.1286240091591,4.04050837101072,4.24898970893787,4.14647969198112
"A930016O22Rik",1.49278716786436,1.45187276801322,1.50151046680976,1.48363453948429,1.46383345775853,1.49371419172166
"A930017M01Rik",0,0,0,0,0,0
"A930018O16Rik",2.96595199399923,2.95511211425164,2.94436927730605,2.93803716501884,2.99355097563074,2.99728534050501
"A930018P22Rik",0,0,0,0,0,0
"A930019D19Rik",0.98871016987775,0.998677870624778,0.988319091064817,1.0099596319194,1.00085643039402,1.00983200600675
"A930024E05Rik",5.02266790259858,5.03630821740974,5.00697916332669,5.14792976200123,5.21467878012399,5.1623246255024
"A930027H12Rik",0,0,0,0,0,0
"A930028N01Rik",1.63586710086425,1.62537501239157,1.67386953545563,1.61599715317978,1.62792905563867,1.64686975250449
"A930031H19Rik",0,0,0,0,0,0
"A930033C23Rik",0,0,0,0,0,0
"A930033H14Rik",3.12368718788281,3.10222231574593,3.14209760136281,3.17674772147276,3.22306332482165,3.29011447909902
"A930035F09Rik",0,0,0,0,0,0
"A930037H05Rik",8.48182576484108,8.51968494425613,8.56018838235125,8.30247364114818,8.39502263643328,8.22666389063042
"A930038B10Rik",1.58622320464557,1.56548981648957,1.58534649795018,1.576745848997,1.61034439770026,1.59727090038617
"A930041C12Rik",2.74057822491537,2.7498441446653,2.74904431830344,2.77258680081287,2.79744776202657,2.81153500469612
"AA386476",5.88415938931541,5.76255041734473,5.89383206913048,5.96903102070027,6.13788485998782,5.98775449065386
"AA387200",0,0,0,0,0,0
"AA387883",0,0,0,0,0,0
"AA388235",5.1522020278639,5.21882030061785,5.17569956481706,5.08360638877313,5.18711386632114,5.17599065840131
"AA413626",1.63924194461359,1.64919407373409,1.64884578025288,1.65027986346632,1.68394201024381,1.70106834141047
